1111100000,11,8
1111100000,01,9
0000101010,00,8
0000101010,10,8
0000101010,11,8
0000101010,01,8
1111111011,00,9
1111111011,10,8
1111111011,11,8
1111111011,01,8
0111111010,00,8
0111111010,10,8
0111111010,11,8
0111111010,01,8
0000110101,00,8
0000110101,10,8
0000110101,11,8
0000110101,01,8
1110110011,00,8
1110110011,10,8
1110110011,11,8
1110110011,01,8
0010100001,00,8
0010100001,10,8
0010100001,11,8
0010100001,01,8
0011010101,00,8
0011010101,10,8
0011010101,11,8
0011010101,01,8
0111110111,00,8
0111110111,10,8
0111110111,11,8
0111110111,01,8
1001001111,00,8
1001001111,10,8
1001001111,11,8
1001001111,01,8
1011111010,00,8
1011111010,10,8
1011111010,11,8
1011111010,01,8
1100111011,00,8
1100111011,10,8
1100111011,11,8
1100111011,01,8
0011001000,00,8
0011001000,10,8
0011001000,11,8
0011001000,01,8
1010000101,00,8
1010000101,10,8
1010000101,11,8
1010000101,01,8
1011110011,00,8
1011110011,10,8
1011110011,11,8
1011110011,01,8
0111010011,00,8
0111010011,10,8
0111010011,11,8
0111010011,01,8
1010111101,00,8
1010111101,10,8
1010111101,11,8
1010111101,01,8
1011110110,00,8
1011110110,10,8
1011110110,11,8
1011110110,01,8
0010001100,00,8
0010001100,10,8
0010001100,11,8
0010001100,01,8
1001110011,00,8
1001110011,10,8
1001110011,11,8
1001110011,01,8
1110111111,00,9
1110111111,10,8
1110111111,11,8
1110111111,01,8
0001110100,00,8
0001110100,10,8
0001110100,11,8
0001110100,01,8
0000111011,00,8
0000111011,10,8
0000111011,11,8
0000111011,01,8
0111000100,00,8
0111000100,10,8
0111000100,11,8
0111000100,01,8
0111100100,00,8
0111100100,10,8
0111100100,11,8
0111100100,01,8
1100101101,00,8
1100101101,10,8
1100101101,11,8
1100101101,01,8
0101100110,00,8
0101100110,10,8
0101100110,11,8
0101100110,01,8
1001101100,00,8
1001101100,10,8
1001101100,11,8
1001101100,01,8
1001001001,00,8
1001001001,10,8
1001001001,11,8
1001001001,01,8
0000010110,00,8
0000010110,10,8
0000010110,11,8
0000010110,01,8
1101011100,00,8
1101011100,10,8
1101011100,11,8
1101011100,01,8
1101000111,00,8
1101000111,10,8
1101000111,11,8
1101000111,01,8
1101000001,00,8
1101000001,10,8
1101000001,11,8
1101000001,01,8
0000101100,00,8
0000101100,10,8
0000101100,11,8
0000101100,01,8
0010100111,00,8
0010100111,10,8
0010100111,11,8
0010100111,01,8
0101001000,00,8
0101001000,10,8
0101001000,11,8
0101001000,01,8
0110011110,00,8
0110011110,10,8
0110011110,11,8
0110011110,01,8
0011000100,00,8
0011000100,10,8
0011000100,11,8
0011000100,01,8
1100010101,00,8
1100010101,10,8
1100010101,11,8
1100010101,01,8
1111010000,00,8
1111010000,10,8
1111010000,11,8
1111010000,01,8
1110011010,00,8
1110011010,10,8
1110011010,11,8
1110011010,01,8
0000011010,00,8
0000011010,10,8
0000011010,11,8
0000011010,01,8
0110011010,00,8
0110011010,10,8
0110011010,11,8
0110011010,01,8
1011001111,00,8
1011001111,10,8
1011001111,11,8
1011001111,01,8
1001001101,00,8
1001001101,10,8
1001001101,11,8
1001001101,01,8
1001101011,00,8
1001101011,10,8
1001101011,11,8
1001101011,01,8
0011111111,00,8
0011111111,10,9
0011111111,11,8
0011111111,01,8
0100100111,00,8
0100100111,10,8
0100100111,11,8
0100100111,01,8
1111011001,00,8
1111011001,10,8
1111011001,11,8
1111011001,01,8
1111001111,00,8
1111001111,10,8
1111001111,11,8
1111001111,01,8
0001011010,00,8
0001011010,10,8
0001011010,11,8
0001011010,01,8
0110111110,00,8
0110111110,10,8
0110111110,11,8
0110111110,01,8
1001011111,00,8
1001011111,10,8
1001011111,11,8
1001011111,01,8
0010111010,00,8
0010111010,10,8
0010111010,11,8
0010111010,01,8
0110101101,00,8
0110101101,10,8
0110101101,11,8
0110101101,01,8
1101000101,00,8
1101000101,10,8
1101000101,11,8
1101000101,01,8
1100100100,00,8
1100100100,10,8
1100100100,11,8
1100100100,01,8
0011010110,00,8
0011010110,10,8
0011010110,11,8
0011010110,01,8
1111101001,00,8
1111101001,10,8
1111101001,11,8
1111101001,01,8
1001011011,00,8
1001011011,10,8
1001011011,11,8
1001011011,01,8
1000100100,00,8
1000100100,10,8
1000100100,11,8
1000100100,01,8
1110001000,00,8
1110001000,10,8
1110001000,11,8
1110001000,01,8
1110011011,00,8
1110011011,10,8
1110011011,11,8
1110011011,01,8
1101111110,00,8
1101111110,10,8
1101111110,11,8
1101111110,01,8
1111000111,00,8
1111000111,10,8
1111000111,11,8
1111000111,01,8
0100000101,00,8
0100000101,10,8
0100000101,11,8
0100000101,01,8
1101100011,00,8
1101100011,10,8
1101100011,11,8
1101100011,01,8
1111001011,00,8
1111001011,10,8
1111001011,11,8
1111001011,01,8
1000101110,00,8
1000101110,10,8
1000101110,11,8
1000101110,01,8
1110011001,00,8
1110011001,10,8
1110011001,11,8
1110011001,01,8
0011101111,00,8
0011101111,10,8
0011101111,11,8
0011101111,01,8
1111100101,00,8
1111100101,10,8
1111100101,11,8
1111100101,01,8
1010101010,00,8
1010101010,10,8
1010101010,11,8
1010101010,01,8
0101011001,00,8
0101011001,10,8
0101011001,11,8
0101011001,01,8
1110010001,00,8
1110010001,10,8
1110010001,11,8
1110010001,01,8
