00011,0100,3
00011,0111,2
00011,1110,4
00011,1111,3
10001,1001,1
10001,0101,2
10001,0010,3
10001,0011,2
10001,1010,2
10001,1000,1
10001,0000,2
10001,0001,1
10001,1011,2
10001,0110,4
10001,1101,2
10001,1100,2
10001,0100,3
10001,0111,3
10001,1110,3
10001,1111,3
01111,1001,3
01111,0101,2
01111,0010,3
01111,0011,2
01111,1010,3
01111,1000,4
01111,0000,4
01111,0001,3
01111,1011,2
01111,0110,2
01111,1101,2
01111,1100,3
01111,0100,3
01111,0111,1
01111,1110,2
01111,1111,1
01011,1001,2
01011,0101,1
01011,0010,2
01011,0011,1
01011,1010,2
01011,1000,3
01011,0000,3
01011,0001,2
01011,1011,1
01011,0110,2
01011,1101,2
01011,1100,3
01011,0100,2
01011,0111,1
01011,1110,3
01011,1111,2
01000,1001,2
01000,0101,2
01000,0010,2
01000,0011,3
01000,1010,2
01000,1000,1
01000,0000,1
01000,0001,2
01000,1011,3
01000,0110,2
01000,1101,3
01000,1100,2
01000,0100,1
01000,0111,3
01000,1110,3
01000,1111,4
01001,1001,1
01001,0101,1
01001,0010,3
01001,0011,2
01001,1010,3
01001,1000,2
01001,0000,2
01001,0001,1
01001,1011,2
01001,0110,2
01001,1101,2
01001,1100,2
01001,0100,1
01001,0111,2
01001,1110,3
01001,1111,3
10110,1001,2
10110,0101,3
10110,0010,2
10110,0011,2
10110,1010,1
10110,1000,2
10110,0000,3
10110,0001,3
10110,1011,1
10110,0110,1
10110,1101,3
10110,1100,2
10110,0100,2
10110,0111,2
10110,1110,1
10110,1111,2
10011,1001,1
10011,0101,3
10011,0010,2
10011,0011,1
10011,1010,2
10011,1000,2
10011,0000,3
10011,0001,2
10011,1011,1
10011,0110,3
10011,1101,2
10011,1100,3
10011,0100,3
10011,0111,2
10011,1110,3
10011,1111,2
11010,1001,2
11010,0101,2
11010,0010,2
11010,0011,3
11010,1010,1
11010,1000,2
11010,0000,3
11010,0001,3
11010,1011,2
11010,0110,2
11010,1101,1
11010,1100,1
11010,0100,2
11010,0111,3
11010,1110,1
11010,1111,2
11110,1001,3
11110,0101,3
11110,0010,3
11110,0011,3
11110,1010,2
11110,1000,3
11110,0000,4
11110,0001,4
11110,1011,2
11110,0110,2
11110,1101,2
11110,1100,2
11110,0100,3
11110,0111,2
11110,1110,1
11110,1111,1
11000,1001,2
11000,0101,3
11000,0010,3
11000,0011,4
